row_id,fold,y_true_id,y_pred_id,y_true,y_pred,prob_c1,prob_c234,prob_c5,correct,resp_text,duplicate_group_size,duplicate_num_labels,is_duplicate,is_conflicting_duplicate,experiment_id,threshold_1,threshold_2
5486,1,0,2,c1,c5,0.10302442,0.19751585,0.69945973,False," Agência Nacional de Energia Elétrica  ANEEL Serviço de Informações ao Cidadão                         Prezado, 1.                                          O Serviço de Informações ao Cidadão (SIC) da Agência Nacional de Energia Elétrica  ANEEL agradece o contato e, em atenção à solicitação nº 48700.001242/2019-78, informa que os dois volumes do Processo nº 48500.001657/2012-21 (Projeto Básico/Sumário Executivo da PCH ""A"") encontram-se disponíveis na ferramenta Sicnetweb. 2.                                          Desde 2015 a ANEEL disponibilizou em sua página a ferramenta Sicnetweb, que permite a visualização dos processos e documentos constantes da base de dados da Agência, acessível pelo link: http://www.aneel.gov.br/consulta-processual. Faça seu cadastro no SICNETWEB. Ao escolher sua senha, atente-se que ela deve conter ATé oito caracteres alfanuméricos. 3.                                          Comunicamos que os anexos técnicos relacionados ao Projeto Básico/Sumário Executivo da PCH ""A"" ficarão disponíveis para download, por 15 (quinze) dias corridos, no Protocolo de Transferência de Arquivos (FTP) da SCG. Para acessar o referido FTP, usar os seguintes dados: Endereço: ftp://ftp.aneel.gov.br/scg/Copias_SCG/FTP_PCH_A/ Login: scgexterno Senha: Ftpscganee! Favor digitar exatamente como aqui informado, mantendo caracteres especiais, maiúsculas e minúsculas.  A senha será bloqueada em caso de submissão com erro por três vezes consecutivas. 4.                                          Por fim, informamos que há a possibilidade de interposição de recurso ao Superintendente de Concessões e Autorizações de Geração por meio do sistema no prazo de 10 (dez) dias, conforme disposto no parágrafo único do art. 15 da Lei nº 12.527/2011. 5.                                          Para mais informações relacionadas à geração visite nosso endereço eletrônico http://www.aneel.gov.br/outorgas/geracao. Atenciosamente, Superintendência de Concessões e Autorizações de Geração  SCG/ANEEL Serviço de Informações ao Cidadão Agência Nacional de Energia Elétrica  ANEEL e-sic@aneel.gov.br ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5488,1,2,0,c5,c1,0.4511451,0.30322742,0.24562746,False," Prezado Senhor, bom dia.  Informamos inicialmente que as vacâncias são publicadas no Diário Oficial da União.  Encaminhamos a essa solicitação informações de vacâncias por estado, gerência-executiva, cargo, motivo e ano.  Aproveitamos para esclarecer que o Edital do concurso vigente (Edital nº 01/2015) prevê a convocação de 800 Técnicos do Seguro Social e 150 Analistas do Seguro Social com formação em Serviço Social, conforme quantitativo de vagas autorizadas por meio da Portaria nº 251, do Ministério do Planejamento, Orçamento e Gestão,  publicada no DOU de 29 de junho de 2015.  Cumpre esclarecer que o ingresso dos candidatos homologados como excedentes só poderá ser realizado por meio de vacâncias referentes às nomeações do próprio edital do concurso. Isso porque,  considerar vagas oriundas de aposentadorias, outras vacâncias e exonerações ultrapassariam o quantitativo de vagas autorizadas.  Dessa forma, convocações acima do número de vagas do edital dependem de nova autorização do Ministério do Planejamento, Desenvolvimento e Gestão. Atenciosamente,  SIC INSS ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5491,1,0,0,c1,c1,0.5122046,0.28472078,0.20307462,True," Prezado (a) Cidadão (ã),     1.Conforme solicitação através do E-SIC, site CGU, informamos que:     1.1. A Promoção Yoki - Vem pro Arraiá"", promovida pela Yoki sob a Autorização CAIXA nº 4.0590/17, modalidade Assemelhado a Sorteio, tem vigência de 17/04/17 até 08/07/17. Considerando que a promoção teve o seu término em 08/07/17 e que a Prestação de Contas deverá ser protocolizada no prazo máximo de trinta dias após a data de prescrição dos prêmios, a apresentação da prestação de contas tem como data limite 08/02/18, conforme legislação vigente.     1.2. Assim, uma vez que a empresa se encontra dentro dos prazos legais, a CAIXA não tem como repassar, neste momento, as informações requeridas sobre os ganhadores e demais procedimentos da Prestação de Contas.     2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    4. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5495,1,0,0,c1,c1,0.4034493,0.31306696,0.28348374,True," Prezado Senhor, Cumprimentando-o cordialmente, comunico que a informação solicitada não existe neste Ministério. As faculdades de medicina integram a estrutura das universidades federais, e somente as faculdades que possuem status de Unidade Gestora podem emitir balanços patrimoniais. Diante do exposto sugere-se a Vossa Senhoria que formalize pedidos de informação junto às universidades de vosso interesse.  Para saber se uma faculdade é unidades gestora sugere-se consultar o Portal SIAFI (http://consulta.tesouro.fazenda.gov.br/ug_novosite/index_ug.asp) Atenciosamente, Secretaria de Educação Superior Ministério da Educação ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5498,1,2,2,c5,c5,0.24526572,0.30316594,0.45156834,True," Prezado Sr. Thiago,  A presente solicitação foi respondida pela Secretaria de Gestão de Pessoas (SGP/UFMT), cujas informações constam em anexo.  Informamos sobre a possibilidade de interposição de recurso, no prazo de 10 (dez) dias, no caso de indeferimento de acesso a informações ou às razões da negativa do acesso. O recurso será dirigido à autoridade hierarquicamente superior à que exarou a decisão impugnada, que deverá se manifestar no prazo de 5 (cinco) dias.  A Universidade Federal de Mato Grosso agradece o envio da sua mensagem e colocamo-nos ao seu dispor para apresentação de futuras demandas.   Atenciosamente,  Serviço de Informação ao Cidadão/UFMT. ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5500,1,2,2,c5,c5,0.19884086,0.28236914,0.51879,True," Prezado Cidadão, As remunerações continuam as mesmas conforme o acordo coletivo 2016-2017, pois o novo acordo(2017-2018) ainda se encontra em negociação.  Atenciosamente,  SIC/CBTU-AC ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5507,1,2,2,c5,c5,0.26492852,0.30898875,0.42608273,True," Boa tarde. Em atenção a sua solicitação de informação pública, informamos que as respostas solicitadas, estão presentes no anexo.   Atenciosamente Cícero Joaquim P. Macedo Cgefe do Núcleo de Gestão da Ouvidoria ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5510,1,1,0,c234,c1,0.4887104,0.29262024,0.21866935,False," Prezado(a) Senhor(a),    Com base nas informações fornecidas pela Gerência de Avaliação de Tecnologia de Registro de Medicamentos Sintéticos - GRMED, área técnica afeta ao assunto questionado, informamos o indeferimento de seu pedido de acesso à informação (nº 25820004504201641), por meio do qual foi solicitado o acesso a todas as petições de registro de medicamentos oncológicos de 2010 a 2013.  Conforme disposto no art. 13, incisos II e III, do Decreto nº 7.724/2012, que regulamenta a Lei nº 12.527/2011 (Lei de Acesso à Informação), não serão atendidos pedidos de acesso à informação desproporcionais, desarrazoados ou que exijam trabalhos adicionais de análise, interpretação ou consolidação de dados e informações.  Além disso, de acordo com o disposto no art. 6º da Portaria nº 963/Anvisa, de 4 de junho de 2013, deverá ser formulado um requerimento específico para cada processo de que se deseje obter cópia ou vista.  Esclarecemos, ainda, que os processos de registro de medicamentos contêm dados do processo tecnológico inventado pela empresa e que por consequência representa segredo industrial protegido pela Lei nº 9.279/96 (Lei de Propriedade Industrial) e recepcionado pela Lei nº 12.527/11 e pelo Decreto nº 7.724/12.  Lei nº 12.527/11  ""Art. 22. O disposto nesta Lei não exclui as demais hipóteses legais de sigilo e de segredo de justiça nem as hipóteses de segredo industrial decorrentes da exploração direta de atividade econômica pelo Estado ou por pessoa física ou entidade privada que tenha qualquer vínculo com o poder público.""  Decreto nº 7.724/12  ""Art. 5º  § 2º Não se sujeitam ao disposto neste Decreto as informações relativas à atividade empresarial de pessoas físicas ou jurídicas de direito privado obtidas pelo Banco Central do Brasil, pelas agências reguladoras ou por outros órgãos ou entidades no exercício de atividade de controle, regulação e supervisão da atividade econômica cuja divulgação possa representar vantagem competitiva a outros agentes econômicos.  Art. 6º O acesso à informação disciplinado neste Decreto não se aplica:  I - às hipóteses de sigilo previstas na legislação, como fiscal, bancário, de operações e serviços no mercado de capitais, comercial, profissional, industrial e segredo de justiça,""  Conforme disposto no art. 195, incisos XI e XIV, da Lei 9.279/1996, é considerado crime de concorrência desleal a divulgação, sem autorização, de informações, resultados de testes ou dados confidenciais, cuja elaboração envolva esforço considerável e que tenham sido apresentados a entidades governamentais como condição para aprovar a comercialização de produtos.  O acesso integral a tais informações é garantido ao requerente que comprove ser legitimamente constituído no processo, conforme disposto no art. 10 da Portaria nº 963/2013.  Informamos, no entanto, que após a publicação do deferimento de uma petição de registro de medicamento tornam-se públicas informações como sua composição qualitativa, princípio ativo, indicações terapêuticas e dados de eficácia e segurança. Essas informações podem ser consultadas no portal da ANVISA, no Bulário Eletrônico, disponível em: http://www.anvisa.gov.br/datavisa/fila_bula/index.asp  Informações referentes às apresentações do medicamento registradas, número do registro, validade e local de fabricação podem ser encontradas em: http://www7.anvisa.gov.br/datavisa/Consulta_Produto/consulta_medicamento.asp  Em atendimento ao disposto no art. 11, § 4º, da Lei nº 12.527/2011, informamos que a requerente poderá registrar recurso no Sistema Eletrônico do Serviço de Informação ao Cidadão e-SIC, no prazo de 10 (dez) dias, contados da ciência da decisão, o qual será avaliado pela Gerente Geral de Medicamentos e Produtos Biológicos (GGMED).  Para maiores esclarecimentos, a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: http://www.anvisa.gov.br/institucional/faleconosco/FaleConosco.asp     Para maiores esclarecimentos, informamos que a Anvisa também disponibiliza a sua Central de Atendimento, por meio do 0800 642 9782 (dias úteis, das 7h30 às 19h30) e por meio eletrônico, no Fale Conosco: (http://portal.anvisa.gov.br/fale-conosco)  Atenciosamente,   Agência Nacional de Vigilância Sanitária ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5520,1,1,0,c234,c1,0.51805854,0.28263348,0.199308,False," Prezado (a) Cidadão (ã),     1.Conforme solicitação através do E-SIC, site CGU, informamos que:     1.1. Conforme artigo art. 173, § 1º, inciso II da Constituição Federal - que dispões às empresas públicas à sujeição ao regime jurídico próprio das empresas privadas, inclusive quanto aos direitos e obrigações civis, comerciais, trabalhistas e tributários - informamos que os contratos de patrocínio são documentos sigilosos que revelam a estratégia comercial tanto da CAIXA quanto dos clubes patrocinados, por isso, não estão disponíveis para consulta. Cabe ressaltar que os patrocínios aos clubes de futebol seguem os trâmites normais dos processos CAIXA, que são regidos pela legislação pertinente e Manual Normativo Interno. Destacamos que a possibilidade de celebração de ações de patrocínio alinha-se a prerrogativa que a CAIXA detém para divulgação de sua imagem, marca, produtos e serviços, programas sociais e de bens culturais e históricos da CAIXA, junto a segmento de público identificado como de interesse mercadológico, financeiro/negocial ou institucional.    2. Por fim, agradecemos o contato e esclarecemos que a CAIXA, na página www.caixa.gov.br/acessoainformacao, disponibiliza as informações corporativas em atendimento à Lei 12.527/2011.     3. Informamos que a CAIXA mantém SAC para informações, reclamações, cancelamentos, sugestões, serviços e elogios, com atendimento 24 horas por dia 07 dias por semana, pelo DDG 0800 726 0101 e para reclamações não solucionadas no SAC ou denúncias, a CAIXA mantém canal de Ouvidoria com atendimento de segunda a sexta-feira, das 08 às 18 horas, pelo DDG 0800 725 7474.    4. A CAIXA coloca-se à disposição através de seus canais de atendimento.     Atenciosamente,    CAIXA - Serviço de Informações ao Cidadão ",8,1,True,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
5523,1,0,0,c1,c1,0.48383135,0.29414397,0.2220247,True," Prezada Senhora,    Segundo informação da Divisão de Gerenciamento da Informação, esta ocorrência 999, da forma como consta na solicitação pode representar pensão alimentícia,  vai depender dos  parâmetros utilizados para a gerar o relatório. Dessa forma, sugerimos que faça pedido neste mesmo canal com os parâmetros para que possamos identificar a informação ou gerar um novo relatório desconsiderando ou discriminando  de pensões alimentícias, acordos internacionais e outras situações específicas que possam estar vinculadas a esses benefícios e que impactam na formação do relatório. Atenciosamente,  Serviço de Informação ao Cidadão INSS/SIC -- ",1,1,False,False,ordinal_thresholds_v1,-0.5000872611999512,0.818228006362915
